gene	LSH1LSH2_OE
MtrunA17_Chr1g0158771	0.856486107077106
MtrunA17_Chr1g0158781	1.77334971352909
MtrunA17_Chr1g0158791	0
MtrunA17_Chr1g0158811	0
MtrunA17_Chr1g0158821	0
MtrunA17_Chr1g0158831	0
MtrunA17_Chr1g0158841	0
MtrunA17_Chr1g0158851	5.21042892314516
MtrunA17_Chr1g0158871	-0.720207741004622
MtrunA17_Chr1g0158881	0
MtrunA17_Chr1g0158931	0
MtrunA17_Chr1g0158961	0
MtrunA17_Chr1g0158971	-0.62515905442446
MtrunA17_Chr1g0159001	0
MtrunA17_Chr1g0159011	0
MtrunA17_Chr1g0159091	-0.933613236518632
MtrunA17_Chr1g0159111	0
MtrunA17_Chr1g0159161	0
MtrunA17_Chr1g0159191	-2.36018444622701
MtrunA17_Chr1g0159211	0
MtrunA17_Chr1g0159221	0
MtrunA17_Chr1g0159241	0
MtrunA17_Chr1g0159251	0
MtrunA17_Chr1g0159311	0
MtrunA17_Chr1g0159321	0
MtrunA17_Chr1g0159331	0
MtrunA17_Chr1g0159341	0
MtrunA17_Chr1g0159421	0
MtrunA17_Chr1g0159431	0
MtrunA17_Chr1g0159451	0
MtrunA17_Chr1g0159461	0
MtrunA17_Chr1g0159471	0
MtrunA17_Chr1g0159481	0
MtrunA17_Chr1g0159511	0
MtrunA17_Chr1g0159521	0
MtrunA17_Chr1g0159531	0
MtrunA17_Chr1g0159541	0
MtrunA17_Chr1g0159551	0
MtrunA17_Chr1g0159571	0
MtrunA17_Chr1g0159601	0
MtrunA17_Chr1g0159611	0
MtrunA17_Chr1g0159621	0
MtrunA17_Chr1g0159631	0
MtrunA17_Chr1g0159641	0
MtrunA17_Chr1g0159651	0
MtrunA17_Chr1g0159661	0
MtrunA17_Chr1g0159681	0
MtrunA17_Chr1g0159711	0
MtrunA17_Chr1g0159731	0
MtrunA17_Chr1g0159761	0
MtrunA17_Chr1g0159791	0
MtrunA17_Chr1g0159811	0
MtrunA17_Chr1g0159821	1.74348269666324
MtrunA17_Chr1g0159831	0
MtrunA17_Chr1g0159921	0
MtrunA17_Chr1g0159951	0
MtrunA17_Chr1g0159961	0
MtrunA17_Chr1g0159971	0
MtrunA17_Chr1g0159991	-1.11847800921482
MtrunA17_Chr1g0160001	0
MtrunA17_Chr1g0160011	0.757139557535409
MtrunA17_Chr1g0160031	0
MtrunA17_Chr1g0160041	0
MtrunA17_Chr1g0160071	0
MtrunA17_Chr1g0160131	0
MtrunA17_Chr1g0160161	0
MtrunA17_Chr1g0160171	0
MtrunA17_Chr1g0160181	0
MtrunA17_Chr1g0160211	0
MtrunA17_Chr1g0160221	0
MtrunA17_Chr1g0160231	0
MtrunA17_Chr1g0160251	0
MtrunA17_Chr1g0160271	0
MtrunA17_Chr1g0160291	1.17340640302213
MtrunA17_Chr1g0160311	0
MtrunA17_Chr1g0160331	0
MtrunA17_Chr1g0160341	0
MtrunA17_Chr1g0160371	0
MtrunA17_Chr1g0160381	0
MtrunA17_Chr1g0160391	0
MtrunA17_Chr1g0160411	0
MtrunA17_Chr1g0160461	0
MtrunA17_Chr1g0160471	0
MtrunA17_Chr1g0160481	0
MtrunA17_Chr1g0160501	0
MtrunA17_Chr1g0160521	-1.23953471393164
MtrunA17_Chr1g0160531	0
MtrunA17_Chr1g0160551	0
MtrunA17_Chr1g0160561	0
MtrunA17_Chr1g0160581	-1.29757126935346
MtrunA17_Chr1g0160631	0
MtrunA17_Chr1g0160651	0
MtrunA17_Chr1g0160661	2.08865298994604
MtrunA17_Chr1g0160681	-2.06785358848592
MtrunA17_Chr1g0160701	2.1529843710362
MtrunA17_Chr1g0160711	2.09005016276586
MtrunA17_Chr1g0160721	1.8011717992481
MtrunA17_Chr1g0160731	0
MtrunA17_Chr1g0160761	0
MtrunA17_Chr1g0160771	1.0307014391081
MtrunA17_Chr1g0160781	0
MtrunA17_Chr1g0160801	-0.645978171404543
MtrunA17_Chr1g0160811	0
MtrunA17_Chr1g0160831	0
MtrunA17_Chr1g0160841	0
MtrunA17_Chr1g0160871	0
MtrunA17_Chr1g0160881	0
MtrunA17_Chr1g0160891	0
MtrunA17_Chr1g0160921	0
MtrunA17_Chr1g0160931	0
MtrunA17_Chr1g0160981	0
MtrunA17_Chr1g0160991	0
MtrunA17_Chr1g0161001	0
MtrunA17_Chr1g0161011	0
MtrunA17_Chr1g0161031	0
MtrunA17_Chr1g0161041	0
MtrunA17_Chr1g0161051	0.65903358747299
MtrunA17_Chr1g0161061	0
MtrunA17_Chr1g0161071	0
MtrunA17_Chr1g0161081	0
MtrunA17_Chr1g0161101	0
MtrunA17_Chr1g0161111	0
MtrunA17_Chr1g0161121	0
MtrunA17_Chr1g0161131	0
MtrunA17_Chr1g0161151	0
MtrunA17_Chr1g0161181	0
MtrunA17_Chr1g0161231	1.87368771387821
MtrunA17_Chr1g0161251	0
MtrunA17_Chr1g0161281	0
MtrunA17_Chr1g0161291	0
MtrunA17_Chr1g0161301	0
MtrunA17_Chr1g0161371	0
MtrunA17_Chr1g0161431	0
MtrunA17_Chr1g0161441	0
MtrunA17_Chr1g0161451	0
MtrunA17_Chr1g0161471	0
MtrunA17_Chr1g0161591	0
MtrunA17_Chr1g0161631	0
MtrunA17_Chr1g0161701	0
MtrunA17_Chr1g0161711	0
MtrunA17_Chr1g0161751	0
MtrunA17_Chr1g0161771	-1.67361926901685
MtrunA17_Chr1g0161801	-0.698381681105248
MtrunA17_Chr1g0161851	-1.04127855059461
MtrunA17_Chr1g0161891	-1.02043687183081
MtrunA17_Chr1g0161901	0
MtrunA17_Chr1g0161941	0
MtrunA17_Chr1g0161951	0
MtrunA17_Chr1g0161961	0
MtrunA17_Chr1g0161971	0
MtrunA17_Chr1g0161981	0
MtrunA17_Chr1g0161991	0
MtrunA17_Chr1g0162001	0
MtrunA17_Chr1g0162011	0
MtrunA17_Chr1g0162021	0
MtrunA17_Chr1g0162061	0
MtrunA17_Chr1g0162081	0
MtrunA17_Chr1g0162091	0
MtrunA17_Chr1g0162171	0
MtrunA17_Chr1g0162191	0
MtrunA17_Chr1g0162201	0
MtrunA17_Chr1g0162221	1.00162141349457
MtrunA17_Chr1g0162251	0
MtrunA17_Chr1g0162271	0
MtrunA17_Chr1g0162281	0
MtrunA17_Chr1g0162301	0
MtrunA17_Chr1g0162321	-0.880751952134419
MtrunA17_Chr1g0162351	-0.70906232616959
MtrunA17_Chr1g0162361	0
MtrunA17_Chr1g0162471	1.41240756540647
MtrunA17_Chr1g0162501	-1.12988074011177
MtrunA17_Chr1g0162511	-1.42690987995329
MtrunA17_Chr1g0162521	-1.18523371322186
MtrunA17_Chr1g0162531	-1.09500499075942
MtrunA17_Chr1g0162551	0
MtrunA17_Chr1g0162561	0
MtrunA17_Chr1g0162571	-1.09550213608522
MtrunA17_Chr1g0162611	0
MtrunA17_Chr1g0162621	0
MtrunA17_Chr1g0162651	0
MtrunA17_Chr1g0162681	1.073252649713
MtrunA17_Chr1g0162701	0
MtrunA17_Chr1g0162711	0
MtrunA17_Chr1g0162741	0
MtrunA17_Chr1g0162751	0
MtrunA17_Chr1g0162801	0
MtrunA17_Chr1g0162811	0
MtrunA17_Chr1g0162841	0
MtrunA17_Chr1g0162861	0
MtrunA17_Chr1g0162901	0
MtrunA17_Chr1g0162921	0
MtrunA17_Chr1g0162951	0
MtrunA17_Chr1g0162961	0
MtrunA17_Chr1g0162971	0
MtrunA17_Chr1g0162991	0.696524390425113
MtrunA17_Chr1g0163001	0
MtrunA17_Chr1g0163031	0
MtrunA17_Chr1g0163051	0
MtrunA17_Chr1g0163291	0
MtrunA17_Chr1g0163311	1.67619748720361
MtrunA17_Chr1g0163321	0
MtrunA17_Chr1g0163331	-0.6893766223255
MtrunA17_Chr1g0163521	1.43190165137965
MtrunA17_Chr1g0163531	0
MtrunA17_Chr1g0163561	0
MtrunA17_Chr1g0163581	0
MtrunA17_Chr1g0163601	-2.19579955858071
MtrunA17_Chr1g0163611	1.06342726129187
MtrunA17_Chr1g0163621	0
MtrunA17_Chr1g0163631	0
MtrunA17_Chr1g0163641	0
MtrunA17_Chr1g0163651	0
MtrunA17_Chr1g0163741	0
MtrunA17_Chr1g0163761	0
MtrunA17_Chr1g0163791	0
MtrunA17_Chr1g0163801	0
MtrunA17_Chr1g0163821	0
MtrunA17_Chr1g0163831	0
MtrunA17_Chr1g0163851	1.87318338739706
MtrunA17_Chr1g0163861	0
MtrunA17_Chr1g0163891	-0.833059844809913
MtrunA17_Chr1g0163931	0
MtrunA17_Chr1g0163971	0
MtrunA17_Chr1g0163981	0
MtrunA17_Chr1g0163991	-0.591726431288642
MtrunA17_Chr1g0164011	0.850514228742615
MtrunA17_Chr1g0164091	0
MtrunA17_Chr1g0164101	0
MtrunA17_Chr1g0164111	0
MtrunA17_Chr1g0164121	0
MtrunA17_Chr1g0164151	0
MtrunA17_Chr1g0164171	0
MtrunA17_Chr1g0164211	0
MtrunA17_Chr1g0164231	0
MtrunA17_Chr1g0164301	0
MtrunA17_Chr1g0164321	0
MtrunA17_Chr1g0164361	0
MtrunA17_Chr1g0164371	0
MtrunA17_Chr1g0164381	0
MtrunA17_Chr1g0164401	0
MtrunA17_Chr1g0164411	1.38544242409862
MtrunA17_Chr1g0164431	0
MtrunA17_Chr1g0164441	0
MtrunA17_Chr1g0164461	0
MtrunA17_Chr1g0164481	0.586663699833432
MtrunA17_Chr1g0164491	1.00972939461909
MtrunA17_Chr1g0164581	0
MtrunA17_Chr1g0164611	1.21402042300108
MtrunA17_Chr1g0164621	0
MtrunA17_Chr1g0164631	0
MtrunA17_Chr1g0164721	-1.09630331025003
MtrunA17_Chr1g0164791	0
MtrunA17_Chr1g0164811	0
MtrunA17_Chr1g0164821	0
MtrunA17_Chr1g0164831	0
MtrunA17_Chr1g0164881	0
MtrunA17_Chr1g0164891	-2.49803560473662
MtrunA17_Chr1g0164931	0
MtrunA17_Chr1g0164941	0
MtrunA17_Chr1g0164951	0
MtrunA17_Chr1g0164971	0
MtrunA17_Chr1g0164981	0
MtrunA17_Chr1g0165001	0
MtrunA17_Chr1g0165011	-1.14459460786789
MtrunA17_Chr1g0165031	0
MtrunA17_Chr1g0165051	0
MtrunA17_Chr1g0165081	0
MtrunA17_Chr1g0165131	0
MtrunA17_Chr1g0165151	0
MtrunA17_Chr1g0165201	0
MtrunA17_Chr1g0165231	-5.21403473845551
MtrunA17_Chr1g0165241	-1.65783186315169
MtrunA17_Chr1g0165251	2.27492730101569
MtrunA17_Chr1g0165261	-5.01037032720775
MtrunA17_Chr1g0165281	-1.65783186315169
MtrunA17_Chr1g0165291	2.14886990371846
MtrunA17_Chr1g0165301	-5.21403473845551
MtrunA17_Chr1g0165311	-1.65783186315169
MtrunA17_Chr1g0165321	2.18957497191132
MtrunA17_Chr1g0165431	0
MtrunA17_Chr1g0165441	0
MtrunA17_Chr1g0165461	0
MtrunA17_Chr1g0165601	0
MtrunA17_Chr1g0165641	0
MtrunA17_Chr1g0165651	1.0669991644264
MtrunA17_Chr1g0165661	0
MtrunA17_Chr1g0165671	-0.912801174652424
MtrunA17_Chr1g0165681	-1.40354231196436
MtrunA17_Chr1g0165711	-1.60347443294178
MtrunA17_Chr1g0165741	0
MtrunA17_Chr1g0165791	0
MtrunA17_Chr1g0165831	0
MtrunA17_Chr1g0165841	0
MtrunA17_Chr1g0165851	0
MtrunA17_Chr1g0165891	1.60651927871766
MtrunA17_Chr1g0165901	0
MtrunA17_Chr1g0165921	0
MtrunA17_Chr1g0166001	0
MtrunA17_Chr1g0166011	0
MtrunA17_Chr1g0166051	0
MtrunA17_Chr1g0166071	0
MtrunA17_Chr1g0166101	-0.902994667580372
MtrunA17_Chr1g0166111	0
MtrunA17_Chr1g0166201	0
MtrunA17_Chr1g0166241	0
MtrunA17_Chr1g0166251	0.818821798730375
MtrunA17_Chr1g0166271	0
MtrunA17_Chr1g0166281	-1.69132560441915
MtrunA17_Chr1g0166291	0
MtrunA17_Chr1g0166301	0
MtrunA17_Chr1g0166331	0
MtrunA17_Chr1g0166341	0
MtrunA17_Chr1g0166351	0
MtrunA17_Chr1g0166371	0
MtrunA17_Chr1g0166381	0
MtrunA17_Chr1g0166401	0
MtrunA17_Chr1g0166431	-1.47695684763883
MtrunA17_Chr1g0166441	0
MtrunA17_Chr1g0166471	0
MtrunA17_Chr1g0166481	0
MtrunA17_Chr1g0166531	0
MtrunA17_Chr1g0166571	1.18507150855766
MtrunA17_Chr1g0166581	0
MtrunA17_Chr1g0166621	0
MtrunA17_Chr1g0166631	0
MtrunA17_Chr1g0166641	0
MtrunA17_Chr1g0166651	0
MtrunA17_Chr1g0166661	0
MtrunA17_Chr1g0166671	0
MtrunA17_Chr1g0166691	0.599798786954145
MtrunA17_Chr1g0166701	0
MtrunA17_Chr1g0166781	0
MtrunA17_Chr1g0166801	0
MtrunA17_Chr1g0166871	0
MtrunA17_Chr1g0167351	0
MtrunA17_Chr1g0167361	0
MtrunA17_Chr1g0167381	0
MtrunA17_Chr1g0167421	1.5309025943826
MtrunA17_Chr1g0167431	0
MtrunA17_Chr1g0167501	0
MtrunA17_Chr1g0167531	0
MtrunA17_Chr1g0167541	0
MtrunA17_Chr1g0167621	0
MtrunA17_Chr1g0167651	0.621351544754032
MtrunA17_Chr1g0167681	0.88732694424239
MtrunA17_Chr1g0167691	0.918300133299109
MtrunA17_Chr1g0167721	0
MtrunA17_Chr1g0167731	-2.02919580760317
MtrunA17_Chr1g0167741	-1.80073402432926
MtrunA17_Chr1g0167751	0
MtrunA17_Chr1g0167761	-2.58658840989004
MtrunA17_Chr1g0167771	-0.96284722179017
MtrunA17_Chr1g0167781	1.24100462171792
MtrunA17_Chr1g0167801	0
MtrunA17_Chr1g0167811	-1.90650083621547
MtrunA17_Chr1g0167831	1.02647266271135
MtrunA17_Chr1g0167841	0
MtrunA17_Chr1g0167861	0
MtrunA17_Chr1g0167871	-1.76551344028994
MtrunA17_Chr1g0167881	-1.89136580557976
MtrunA17_Chr1g0167901	0
MtrunA17_Chr1g0167911	0
MtrunA17_Chr1g0167951	-0.586165241278226
MtrunA17_Chr1g0167961	-0.597134047845264
MtrunA17_Chr1g0167981	0
MtrunA17_Chr1g0168001	0
MtrunA17_Chr1g0168011	0
MtrunA17_Chr1g0168021	0
MtrunA17_Chr1g0168031	0
MtrunA17_Chr1g0168041	0
MtrunA17_Chr1g0168061	0
MtrunA17_Chr1g0168081	0
MtrunA17_Chr1g0168091	0
MtrunA17_Chr1g0168121	1.06350857995996
MtrunA17_Chr1g0168161	0
MtrunA17_Chr1g0168181	1.3176200946137
MtrunA17_Chr1g0168241	-2.20213162402768
MtrunA17_Chr1g0168301	-0.586279123397877
MtrunA17_Chr1g0168311	0
MtrunA17_Chr1g0168341	0
MtrunA17_Chr1g0168361	0
MtrunA17_Chr1g0168391	0
MtrunA17_Chr1g0168401	-2.26197595889667
MtrunA17_Chr1g0168421	0
MtrunA17_Chr1g0168451	0
MtrunA17_Chr1g0168461	0
MtrunA17_Chr1g0168471	2.61670097938483
MtrunA17_Chr1g0168501	0
MtrunA17_Chr1g0168511	0
MtrunA17_Chr1g0168531	0
MtrunA17_Chr1g0168581	0
MtrunA17_Chr1g0168591	0
MtrunA17_Chr1g0168601	1.3472452706157
MtrunA17_Chr1g0168611	0
MtrunA17_Chr1g0168631	0
MtrunA17_Chr1g0168661	0
MtrunA17_Chr1g0168671	0
MtrunA17_Chr1g0168681	0
MtrunA17_Chr1g0168741	0
MtrunA17_Chr1g0168761	0
MtrunA17_Chr1g0168821	0
MtrunA17_Chr1g0168941	1.69368494347162
MtrunA17_Chr1g0169041	0
MtrunA17_Chr1g0169081	0
MtrunA17_Chr1g0169121	0.661541895578242
MtrunA17_Chr1g0169181	0
MtrunA17_Chr1g0169191	0
MtrunA17_Chr1g0169211	0
MtrunA17_Chr1g0169261	0
MtrunA17_Chr1g0169271	0
MtrunA17_Chr1g0169281	0
MtrunA17_Chr1g0169291	0
MtrunA17_Chr1g0169301	0.626153771830904
MtrunA17_Chr1g0169351	0
MtrunA17_Chr1g0169361	0.597181825140569
MtrunA17_Chr1g0169411	0
MtrunA17_Chr1g0169431	0
MtrunA17_Chr1g0169451	0
MtrunA17_Chr1g0169461	0
MtrunA17_Chr1g0169501	0
MtrunA17_Chr1g0169511	1.17309117112396
MtrunA17_Chr1g0169631	0
MtrunA17_Chr1g0169641	0
MtrunA17_Chr1g0169661	0
MtrunA17_Chr1g0169681	0
MtrunA17_Chr1g0169691	0
MtrunA17_Chr1g0169741	0
MtrunA17_Chr1g0169841	0
MtrunA17_Chr1g0169891	0
MtrunA17_Chr1g0169901	0
MtrunA17_Chr1g0169961	0
MtrunA17_Chr1g0170001	0
MtrunA17_Chr1g0170011	0
MtrunA17_Chr1g0170031	0
MtrunA17_Chr1g0170051	0
MtrunA17_Chr1g0170061	0
MtrunA17_Chr1g0170201	0
MtrunA17_Chr1g0170231	0
MtrunA17_Chr1g0170331	-4.24423563870954
MtrunA17_Chr1g0170341	0
MtrunA17_Chr1g0170351	0
MtrunA17_Chr1g0170361	-1.24534394338478
MtrunA17_Chr1g0170381	0
MtrunA17_Chr1g0170411	0
MtrunA17_Chr1g0170451	0
MtrunA17_Chr1g0170471	0
MtrunA17_Chr1g0170481	0
MtrunA17_Chr1g0170531	0
MtrunA17_Chr1g0170551	0
MtrunA17_Chr1g0170571	-1.30129166957156
MtrunA17_Chr1g0170581	0
MtrunA17_Chr1g0170591	0
MtrunA17_Chr1g0170661	0
MtrunA17_Chr1g0170671	0.766079838713857
MtrunA17_Chr1g0170681	0
MtrunA17_Chr1g0170691	0
MtrunA17_Chr1g0170761	-2.65742183330113
MtrunA17_Chr1g0170771	0
MtrunA17_Chr1g0170781	0
MtrunA17_Chr1g0170791	0
MtrunA17_Chr1g0170801	0
MtrunA17_Chr1g0170821	0
MtrunA17_Chr1g0170861	0
MtrunA17_Chr1g0170871	0
MtrunA17_Chr1g0170881	0
MtrunA17_Chr1g0170931	0
MtrunA17_Chr1g0170941	0
MtrunA17_Chr1g0171001	-0.750709795465027
MtrunA17_Chr1g0171011	0
MtrunA17_Chr1g0171021	0
MtrunA17_Chr1g0171071	0
MtrunA17_Chr1g0171091	0
MtrunA17_Chr1g0171111	0
MtrunA17_Chr1g0171121	0
MtrunA17_Chr1g0171131	0
MtrunA17_Chr1g0171161	0
MtrunA17_Chr1g0171171	0
MtrunA17_Chr1g0171181	0
MtrunA17_Chr1g0171201	0
MtrunA17_Chr1g0171211	0
MtrunA17_Chr1g0171221	0
MtrunA17_Chr1g0171241	0
MtrunA17_Chr1g0171251	0
MtrunA17_Chr1g0171271	0
MtrunA17_Chr1g0171291	0
MtrunA17_Chr1g0171301	0
MtrunA17_Chr1g0171311	0
MtrunA17_Chr1g0171331	0
MtrunA17_Chr1g0171351	3.66951091462542
MtrunA17_Chr1g0171381	0
MtrunA17_Chr1g0171421	-0.712154080015256
MtrunA17_Chr1g0171461	0
MtrunA17_Chr1g0171481	0
MtrunA17_Chr1g0171501	0
MtrunA17_Chr1g0171571	0.678120727043546
MtrunA17_Chr1g0171581	1.06431011108893
MtrunA17_Chr1g0171591	0
MtrunA17_Chr1g0171621	0
MtrunA17_Chr1g0171631	0
MtrunA17_Chr1g0171721	0
MtrunA17_Chr1g0171771	0.802187143125072
MtrunA17_Chr1g0171781	0
MtrunA17_Chr1g0171791	0
MtrunA17_Chr1g0171801	0
MtrunA17_Chr1g0171881	1.89152109374168
MtrunA17_Chr1g0171891	0
MtrunA17_Chr1g0171901	0
MtrunA17_Chr1g0171931	0
MtrunA17_Chr1g0171941	0
MtrunA17_Chr1g0172051	0
MtrunA17_Chr1g0172061	0
MtrunA17_Chr1g0172071	0
MtrunA17_Chr1g0172081	0
MtrunA17_Chr1g0172091	0
MtrunA17_Chr1g0172101	-0.872266416127532
MtrunA17_Chr1g0172111	-0.620281044648488
MtrunA17_Chr1g0172141	-0.660272283895167
MtrunA17_Chr1g0172161	0
MtrunA17_Chr1g0172171	0
MtrunA17_Chr1g0172231	0
MtrunA17_Chr1g0172271	0
MtrunA17_Chr1g0172361	0
MtrunA17_Chr1g0172391	0
MtrunA17_Chr1g0172431	0
MtrunA17_Chr1g0172451	0
MtrunA17_Chr1g0172461	0
MtrunA17_Chr1g0172541	0
MtrunA17_Chr1g0172611	0
MtrunA17_Chr1g0172621	0
MtrunA17_Chr1g0172641	0
MtrunA17_Chr1g0172701	0
MtrunA17_Chr1g0172711	-2.03071212521828
MtrunA17_Chr1g0172721	0
MtrunA17_Chr1g0172811	0
MtrunA17_Chr1g0172821	-1.07020777682351
MtrunA17_Chr1g0172831	0
MtrunA17_Chr1g0172841	0
MtrunA17_Chr1g0172931	0
MtrunA17_Chr1g0172941	0
MtrunA17_Chr1g0172971	0
MtrunA17_Chr1g0173001	-2.60765230188059
MtrunA17_Chr1g0173011	-2.09776207980109
MtrunA17_Chr1g0173031	0
MtrunA17_Chr1g0173041	0
MtrunA17_Chr1g0173061	0
MtrunA17_Chr1g0173101	0
MtrunA17_Chr1g0173111	0
MtrunA17_Chr1g0173121	1.48231225861102
MtrunA17_Chr1g0173171	0
MtrunA17_Chr1g0173181	0
MtrunA17_Chr1g0173201	0
MtrunA17_Chr1g0173211	0
MtrunA17_Chr1g0173231	0
MtrunA17_Chr1g0173271	0
MtrunA17_Chr1g0173341	0
MtrunA17_Chr1g0173371	0
MtrunA17_Chr1g0173381	1.65727082727133
MtrunA17_Chr1g0173491	0
MtrunA17_Chr1g0173521	0
MtrunA17_Chr1g0173531	0
MtrunA17_Chr1g0173541	0
MtrunA17_Chr1g0173551	0
MtrunA17_Chr1g0173571	-0.597871267123819
MtrunA17_Chr1g0173581	0
MtrunA17_Chr1g0173621	0
MtrunA17_Chr1g0173641	0
MtrunA17_Chr1g0173701	0
MtrunA17_Chr1g0173751	-2.21600511545239
MtrunA17_Chr1g0173761	0
MtrunA17_Chr1g0173841	0
MtrunA17_Chr1g0173891	0
MtrunA17_Chr1g0173901	0
MtrunA17_Chr1g0173911	0
MtrunA17_Chr1g0173921	0
MtrunA17_Chr1g0173931	0
MtrunA17_Chr1g0173941	0
MtrunA17_Chr1g0174011	0
MtrunA17_Chr1g0174101	0
MtrunA17_Chr1g0174111	0
MtrunA17_Chr1g0174131	0
MtrunA17_Chr1g0174141	0
MtrunA17_Chr1g0174161	0
MtrunA17_Chr1g0174201	0
MtrunA17_Chr1g0174251	0
MtrunA17_Chr1g0174271	0
MtrunA17_Chr1g0174281	0
MtrunA17_Chr1g0174471	-1.65836026043995
MtrunA17_Chr1g0174511	0
MtrunA17_Chr1g0174531	0
MtrunA17_Chr1g0174581	0
MtrunA17_Chr1g0174641	0
MtrunA17_Chr1g0174701	0
MtrunA17_Chr1g0174761	0
MtrunA17_Chr1g0174831	0
MtrunA17_Chr1g0175011	0
MtrunA17_Chr1g0175091	-1.12707229824608
MtrunA17_Chr1g0175131	-2.39025834646134
MtrunA17_Chr1g0175301	0
MtrunA17_Chr1g0175311	-1.44619006017251
MtrunA17_Chr1g0175321	0
MtrunA17_Chr1g0175361	0
MtrunA17_Chr1g0175381	0
MtrunA17_Chr1g0175391	0
MtrunA17_Chr1g0175411	-0.812252805506804
MtrunA17_Chr1g0175421	-1.89616006048824
MtrunA17_Chr1g0175451	-3.40647337883644
MtrunA17_Chr1g0175471	-1.09352127614905
MtrunA17_Chr1g0175501	0
MtrunA17_Chr1g0175521	-1.9013281554491
MtrunA17_Chr1g0175561	2.64635598794372
MtrunA17_Chr1g0175621	0
MtrunA17_Chr1g0175651	0
MtrunA17_Chr1g0175661	-0.660101604717902
MtrunA17_Chr1g0175671	0.802252873650617
MtrunA17_Chr1g0175701	-0.628399928849998
MtrunA17_Chr1g0175721	0
MtrunA17_Chr1g0175761	-0.848202745503762
MtrunA17_Chr1g0175911	0
MtrunA17_Chr1g0175941	0
MtrunA17_Chr1g0175961	0
MtrunA17_Chr1g0175981	0
MtrunA17_Chr1g0176001	0
MtrunA17_Chr1g0176054	-2.03302660886707
MtrunA17_Chr1g0176091	0
MtrunA17_Chr1g0176101	0
MtrunA17_Chr1g0176181	0
MtrunA17_Chr1g0176191	0
MtrunA17_Chr1g0176241	0
MtrunA17_Chr1g0176261	0
MtrunA17_Chr1g0176271	0
MtrunA17_Chr1g0176331	-0.877091191781825
MtrunA17_Chr1g0176391	0
MtrunA17_Chr1g0176431	0
MtrunA17_Chr1g0176441	1.23143810623378
MtrunA17_Chr1g0176461	0
MtrunA17_Chr1g0176471	0
MtrunA17_Chr1g0176491	0
MtrunA17_Chr1g0176501	0
MtrunA17_Chr1g0176611	0
MtrunA17_Chr1g0176741	0
MtrunA17_Chr1g0176751	-0.864360098636782
MtrunA17_Chr1g0176791	0
MtrunA17_Chr1g0176801	0
MtrunA17_Chr1g0176821	0
MtrunA17_Chr1g0176881	0
MtrunA17_Chr1g0176911	0
MtrunA17_Chr1g0176961	0
MtrunA17_Chr1g0177041	0
MtrunA17_Chr1g0177091	2.29397650622287
MtrunA17_Chr1g0177101	0
MtrunA17_Chr1g0177121	0
MtrunA17_Chr1g0177131	0
MtrunA17_Chr1g0177141	0
MtrunA17_Chr1g0177151	1.24789468091792
MtrunA17_Chr1g0177171	0
MtrunA17_Chr1g0177261	-1.0521965116488
MtrunA17_Chr1g0177271	-1.09851574347164
MtrunA17_Chr1g0177281	-1.19783356688972
MtrunA17_Chr1g0177301	0
MtrunA17_Chr1g0177351	0
MtrunA17_Chr1g0177361	0.76134922356859
MtrunA17_Chr1g0177391	0.656804756767677
MtrunA17_Chr1g0177411	0
MtrunA17_Chr1g0177421	0
MtrunA17_Chr1g0177441	0
MtrunA17_Chr1g0177471	0
MtrunA17_Chr1g0177521	0
MtrunA17_Chr1g0177571	0.781701776066883
MtrunA17_Chr1g0177591	2.79249187799182
MtrunA17_Chr1g0177611	2.79840451192026
MtrunA17_Chr1g0177631	0
MtrunA17_Chr1g0177671	0
MtrunA17_Chr1g0177701	0
MtrunA17_Chr1g0177711	0
MtrunA17_Chr1g0177751	0
MtrunA17_Chr1g0177801	0
MtrunA17_Chr1g0177811	0
MtrunA17_Chr1g0177841	0
MtrunA17_Chr1g0177851	0
MtrunA17_Chr1g0177871	-0.792433739236488
MtrunA17_Chr1g0178021	0
MtrunA17_Chr1g0178041	0
MtrunA17_Chr1g0178061	0
MtrunA17_Chr1g0178071	0
MtrunA17_Chr1g0178091	0
MtrunA17_Chr1g0178131	0
MtrunA17_Chr1g0178161	0
MtrunA17_Chr1g0178181	0.689277646589395
MtrunA17_Chr1g0178191	0
MtrunA17_Chr1g0178241	-1.42787866793841
MtrunA17_Chr1g0178261	0
MtrunA17_Chr1g0178341	0.921028994607741
MtrunA17_Chr1g0178361	0
MtrunA17_Chr1g0178381	0
MtrunA17_Chr1g0178401	0
MtrunA17_Chr1g0178411	0
MtrunA17_Chr1g0178441	0
MtrunA17_Chr1g0178451	0
MtrunA17_Chr1g0178471	0
MtrunA17_Chr1g0178481	0
MtrunA17_Chr1g0178491	0
MtrunA17_Chr1g0178531	0.897762262815261
MtrunA17_Chr1g0178601	0
MtrunA17_Chr1g0178631	0.695222794737401
MtrunA17_Chr1g0178641	0
MtrunA17_Chr1g0178661	0
MtrunA17_Chr1g0178671	0
MtrunA17_Chr1g0178681	0
MtrunA17_Chr1g0178691	0.596010671582863
MtrunA17_Chr1g0178701	0.795209822848643
MtrunA17_Chr1g0178711	0.767919178145518
MtrunA17_Chr1g0178751	0
MtrunA17_Chr1g0178761	0
MtrunA17_Chr1g0178831	0
MtrunA17_Chr1g0178871	0
MtrunA17_Chr1g0178891	0
MtrunA17_Chr1g0178901	0
MtrunA17_Chr1g0178911	0
